suburb,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,latitude,longitude,region_name,property_count,yr_qtr
Ashburton,10.2,3147.0,4.0,3.0,2.0,735.0,,,Boroondara City Council,-37.86226,145.09236,Southern Metropolitan,3052.0,2018.1
Ashwood,10.2,3147.0,,,,,,,Monash City Council,,,Southern Metropolitan,2894.0,2018.1
Aspendale,21.5,3195.0,3.0,2.0,1.0,284.0,122.0,2012.0,Kingston City Council,-38.01646,145.09967,South-Eastern Metropolitan,2824.0,2018.1
Aspendale Gardens,21.5,3195.0,3.0,2.0,2.0,633.0,,,Kingston City Council,-38.02454,145.1156,South-Eastern Metropolitan,2243.0,2018.1
Avondale Heights,9.5,3034.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,4502.0,2018.1
Avondale Heights,9.5,3034.0,3.0,2.0,2.0,604.0,,2005.0,Moonee Valley City Council,-37.76701,144.85735,Western Metropolitan,4502.0,2018.1
Avondale Heights,9.5,3034.0,3.0,1.0,2.0,604.0,,,Moonee Valley City Council,-37.76978,144.86273,Western Metropolitan,4502.0,2018.1
Avondale Heights,9.5,3034.0,3.0,2.0,1.0,321.0,,,Moonee Valley City Council,-37.76658,144.85874,Western Metropolitan,4502.0,2018.1
Avondale Heights,9.5,3034.0,3.0,1.0,1.0,581.0,,,Moonee Valley City Council,-37.76038,144.85798,Western Metropolitan,4502.0,2018.1
Avondale Heights,9.5,3034.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,4502.0,2018.1
Balaclava,6.4,3183.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,2952.0,2018.1
Balwyn,7.9,3103.0,4.0,3.0,4.0,696.0,,,Boroondara City Council,-37.81406,145.07663,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,5.0,2.0,2.0,1105.0,302.0,1935.0,Boroondara City Council,-37.8092,145.10299,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,5.0,2.0,3.0,678.0,178.0,1930.0,Boroondara City Council,-37.80596,145.0694,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,4.0,3.0,4.0,382.0,,,Boroondara City Council,-37.80573,145.08994,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,5.0,3.0,3.0,1527.0,,,Boroondara City Council,-37.81191,145.09783,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,4.0,2.0,3.0,525.0,,1910.0,Boroondara City Council,-37.81705,145.08319,Southern Metropolitan,5682.0,2018.1
Balwyn,7.9,3103.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,5682.0,2018.1
Balwyn North,9.7,3104.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,4.0,2.0,2.0,260.0,0.0,2017.0,Boroondara City Council,-37.79589,145.09988,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,5.0,1.0,2.0,760.0,,,Boroondara City Council,-37.79063,145.09677,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,3.0,2.0,4.0,674.0,,1950.0,Boroondara City Council,-37.79996,145.09915,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,4.0,2.0,2.0,576.0,331.0,2013.0,Boroondara City Council,-37.7864,145.09216,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,4.0,2.0,2.0,654.0,334.0,2010.0,Boroondara City Council,-37.78458,145.07912,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,4.0,2.0,2.0,823.0,220.0,1935.0,Boroondara City Council,-37.79021,145.06674,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,4.0,1.0,2.0,948.0,,,Boroondara City Council,-37.79787,145.06925,Southern Metropolitan,7809.0,2018.1
Balwyn North,9.7,3104.0,3.0,1.0,1.0,624.0,,,Boroondara City Council,-37.78262,145.09411,Southern Metropolitan,7809.0,2018.1
Bayswater,23.2,3153.0,,,,,,,Knox City Council,,,Eastern Metropolitan,5030.0,2018.1
Beaumaris,17.3,3193.0,4.0,2.0,3.0,353.0,252.0,2010.0,Bayside City Council,-37.9904,145.03871,Southern Metropolitan,5366.0,2018.1
Beaumaris,17.3,3193.0,4.0,2.0,2.0,646.0,260.0,2006.0,Bayside City Council,-37.97559,145.04546,Southern Metropolitan,5366.0,2018.1
Beaumaris,17.3,3193.0,3.0,1.0,2.0,759.0,,1928.0,Bayside City Council,-37.98376,145.04501,Southern Metropolitan,5366.0,2018.1
Beaumaris,17.3,3193.0,4.0,2.0,2.0,700.0,,,Bayside City Council,-37.98075,145.03856,Southern Metropolitan,5366.0,2018.1
Beaumaris,17.3,3193.0,3.0,,,1111.0,,,Bayside City Council,-37.98919,145.02977,Southern Metropolitan,5366.0,2018.1
Beaumaris,17.3,3193.0,4.0,3.0,4.0,689.0,132.0,1950.0,Bayside City Council,-37.98124,145.04465,Southern Metropolitan,5366.0,2018.1
Bentleigh,11.4,3204.0,4.0,2.0,2.0,654.0,,,Glen Eira City Council,-37.91756,145.02587,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,4.0,2.0,2.0,786.0,,,Glen Eira City Council,-37.9193,145.0385,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,3.0,1.0,2.0,787.0,,,Glen Eira City Council,-37.92459,145.04521,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,3.0,2.0,1.0,359.0,204.0,2002.0,Glen Eira City Council,-37.92025,145.03482,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,2.0,1.0,1.0,256.0,,,Glen Eira City Council,-37.93044,145.04724,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,4.0,2.0,1.0,587.0,161.0,1930.0,Glen Eira City Council,-37.92594,145.0433,Southern Metropolitan,6795.0,2018.1
Bentleigh,11.4,3204.0,5.0,3.0,5.0,648.0,196.0,1920.0,Glen Eira City Council,-37.91816,145.02846,Southern Metropolitan,6795.0,2018.1
Bentleigh East,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,3.0,1.0,2.0,609.0,,,Glen Eira City Council,-37.92355,145.05562,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,2.0,2.0,1.0,190.0,,,Glen Eira City Council,-37.92438,145.05175,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,3.0,1.0,2.0,584.0,,,Glen Eira City Council,-37.91745,145.07208,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,4.0,2.0,3.0,618.0,,,Glen Eira City Council,-37.92964,145.06568,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,4.0,3.0,2.0,354.0,252.0,2014.0,Glen Eira City Council,-37.91372,145.07488,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,3.0,2.0,4.0,564.0,,,Glen Eira City Council,-37.92699,145.08081,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,3.0,1.0,2.0,666.0,140.0,1950.0,Glen Eira City Council,-37.92498,145.06907,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,5.0,3.0,2.0,400.0,260.0,2013.0,Glen Eira City Council,-37.91653,145.05705,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,3.0,1.0,1.0,595.0,116.0,1960.0,Glen Eira City Council,-37.92083,145.07083,Southern Metropolitan,10969.0,2018.1
Bentleigh East,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0,2018.1
Black Rock,17.3,3193.0,,,,,,,Bayside City Council,,,Southern Metropolitan,2866.0,2018.1
Black Rock,17.3,3193.0,4.0,2.0,1.0,550.0,295.0,2000.0,Bayside City Council,-37.97585,145.02455,Southern Metropolitan,2866.0,2018.1
Blackburn,13.4,3130.0,5.0,2.0,3.0,886.0,,,Whitehorse City Council,-37.82598,145.14717,Eastern Metropolitan,5713.0,2018.1
Blackburn,13.4,3130.0,3.0,2.0,4.0,1290.0,,,Whitehorse City Council,-37.82537,145.15084,Eastern Metropolitan,5713.0,2018.1
Blackburn,13.4,3130.0,4.0,2.0,4.0,697.0,147.0,1953.0,Whitehorse City Council,-37.82206,145.13923,Eastern Metropolitan,5713.0,2018.1
Blackburn,13.4,3130.0,2.0,1.0,0.0,663.0,,,Whitehorse City Council,-37.81495,145.14177,Eastern Metropolitan,5713.0,2018.1
Blackburn North,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,2867.0,2018.1
Blackburn North,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,2867.0,2018.1
Blackburn North,13.4,3130.0,4.0,2.0,2.0,938.0,,,Whitehorse City Council,-37.80227,145.16073,Eastern Metropolitan,2867.0,2018.1
Blackburn North,13.4,3130.0,3.0,1.0,2.0,628.0,,,Whitehorse City Council,-37.8031,145.15318,Eastern Metropolitan,2867.0,2018.1
Blackburn North,13.4,3130.0,3.0,2.0,2.0,210.0,,,Whitehorse City Council,-37.80912,145.14443,Eastern Metropolitan,2867.0,2018.1
Blackburn South,13.4,3130.0,4.0,2.0,1.0,560.0,0.0,1960.0,Whitehorse City Council,-37.83533,145.14455,Eastern Metropolitan,4387.0,2018.1
Blackburn South,13.4,3130.0,3.0,1.0,1.0,542.0,,,Whitehorse City Council,-37.8442,145.155,Eastern Metropolitan,4387.0,2018.1
Blackburn South,13.4,3130.0,3.0,2.0,2.0,345.0,,,Whitehorse City Council,-37.83287,145.14363,Eastern Metropolitan,4387.0,2018.1
Blackburn South,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,4387.0,2018.1
Box Hill,10.9,3128.0,4.0,3.0,2.0,686.0,180.0,1945.0,Whitehorse City Council,-37.82346,145.12631,Eastern Metropolitan,4605.0,2018.1
Braybrook,8.6,3019.0,3.0,1.0,1.0,603.0,108.0,1950.0,Maribyrnong City Council,-37.78308,144.85297,Western Metropolitan,3589.0,2018.1
Brighton,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,3.0,2.0,2.0,545.0,140.0,1920.0,Bayside City Council,-37.89085,144.99983,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,4.0,3.0,2.0,839.0,,,Bayside City Council,-37.92093,145.00499,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,3.0,1.0,1.0,468.0,169.0,1910.0,Bayside City Council,-37.88786,144.99853,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,2.0,1.0,1.0,216.0,,,Bayside City Council,-37.90951,145.00466,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,2.0,1.0,0.0,199.0,95.0,1920.0,Bayside City Council,-37.90914,145.00477,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,4.0,2.0,2.0,564.0,,,Bayside City Council,-37.9065,145.00572,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,4.0,2.0,1.0,393.0,211.0,1890.0,Bayside City Council,-37.90841,145.00497,Southern Metropolitan,10579.0,2018.1
Brighton,10.5,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0,2018.1
Brighton East,10.3,3187.0,4.0,2.0,2.0,612.0,183.0,1930.0,Bayside City Council,-37.9076,145.02043,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,4.0,2.0,2.0,604.0,,,Bayside City Council,-37.90684,145.01793,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,3.0,1.0,2.0,632.0,,,Bayside City Council,-37.91751,145.02181,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,3.0,2.0,2.0,278.0,,,Bayside City Council,-37.92314,145.01082,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,4.0,2.0,2.0,598.0,,1956.0,Bayside City Council,-37.91908,145.01332,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,4.0,2.0,2.0,602.0,235.0,1950.0,Bayside City Council,-37.92367,145.00993,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,4.0,2.0,2.0,550.0,,,Bayside City Council,-37.90945,145.00989,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,5.0,3.0,2.0,651.0,,1920.0,Bayside City Council,-37.91708,145.01154,Southern Metropolitan,6938.0,2018.1
Brighton East,10.3,3187.0,4.0,3.0,3.0,602.0,,,Bayside City Council,-37.91678,145.01675,Southern Metropolitan,6938.0,2018.1
Broadmeadows,14.0,3047.0,3.0,1.0,2.0,566.0,,,Hume City Council,-37.67841,144.91021,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,3.0,1.0,1.0,604.0,86.0,1960.0,Hume City Council,-37.68802,144.93333,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,3.0,2.0,,692.0,122.0,1970.0,Hume City Council,-37.69131,144.92473,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,2.0,1.0,2.0,711.0,,1960.0,Hume City Council,-37.68631,144.92135,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,3.0,1.0,0.0,647.0,,1970.0,Hume City Council,-37.69217,144.91767,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,3.0,1.0,1.0,237.0,86.0,1960.0,Hume City Council,-37.68957,144.92224,Northern Metropolitan,4294.0,2018.1
Broadmeadows,14.0,3047.0,4.0,1.0,2.0,604.0,103.0,1960.0,Hume City Council,-37.68238,144.92685,Northern Metropolitan,4294.0,2018.1
Brooklyn,6.4,3012.0,4.0,2.0,2.0,736.0,,,Brimbank City Council,-37.82083,144.84254,Western Metropolitan,962.0,2018.1
Brunswick,5.2,3056.0,4.0,2.0,1.0,373.0,0.0,1940.0,Moreland City Council,-37.76289,144.95552,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,3.0,1.0,1.0,392.0,,,Moreland City Council,-37.75703,144.96991,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,4.0,1.0,3.0,520.0,,,Moreland City Council,-37.75663,144.95618,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,2.0,1.0,0.0,182.0,,,Moreland City Council,-37.76111,144.97035,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,3.0,1.0,,185.0,88.0,1890.0,Moreland City Council,-37.76093,144.95896,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,4.0,1.0,4.0,454.0,,,Moreland City Council,-37.75616,144.9691,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,3.0,1.0,1.0,262.0,103.0,1910.0,Moreland City Council,-37.77321,144.96039,Northern Metropolitan,11918.0,2018.1
Brunswick,5.2,3056.0,4.0,2.0,1.0,412.0,156.0,1920.0,Moreland City Council,-37.76043,144.95136,Northern Metropolitan,11918.0,2018.1
Brunswick East,4.0,3057.0,3.0,1.0,0.0,430.0,,,Moreland City Council,-37.76225,144.97626,Northern Metropolitan,5533.0,2018.1
Brunswick East,4.0,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0,2018.1
Brunswick East,4.0,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0,2018.1
Brunswick West,5.2,3055.0,3.0,1.0,4.0,532.0,,,Moreland City Council,-37.7575,144.93606,Northern Metropolitan,7082.0,2018.1
Brunswick West,5.2,3055.0,3.0,1.0,,374.0,107.0,1900.0,Moreland City Council,-37.76292,144.94486,Northern Metropolitan,7082.0,2018.1
Brunswick West,5.2,3055.0,3.0,1.0,2.0,316.0,107.0,1890.0,Moreland City Council,-37.76347,144.94509,Northern Metropolitan,7082.0,2018.1
Brunswick West,5.2,3055.0,4.0,1.0,1.0,536.0,,,Moreland City Council,-37.77088,144.94737,Northern Metropolitan,7082.0,2018.1
Brunswick West,5.2,3055.0,3.0,1.0,0.0,366.0,158.0,1925.0,Moreland City Council,-37.76285,144.94346,Northern Metropolitan,7082.0,2018.1
Bulleen,10.8,3105.0,3.0,1.0,2.0,604.0,,,Manningham City Council,-37.77685,145.08839,Eastern Metropolitan,4480.0,2018.1
Bulleen,10.8,3105.0,4.0,2.0,4.0,722.0,,,Manningham City Council,-37.77856,145.09945,Eastern Metropolitan,4480.0,2018.1
Bulleen,10.8,3105.0,4.0,3.0,2.0,358.0,243.0,2018.0,Manningham City Council,-37.76281,145.09159,Eastern Metropolitan,4480.0,2018.1
Bundoora,12.1,3083.0,3.0,2.0,3.0,720.0,726.0,,Banyule City Council,-37.69341,145.06023,Northern Metropolitan,10175.0,2018.1
Bundoora,12.1,3083.0,3.0,1.0,1.0,545.0,,,Banyule City Council,-37.69469,145.0625,Northern Metropolitan,10175.0,2018.1
Bundoora,12.1,3083.0,3.0,2.0,2.0,652.0,,,Banyule City Council,-37.70299,145.06753,Northern Metropolitan,10175.0,2018.1
Burwood,10.4,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0,2018.1
Burwood,10.4,3125.0,3.0,1.0,1.0,588.0,,,Monash City Council,-37.84546,145.11967,Southern Metropolitan,5678.0,2018.1
Burwood,10.4,3125.0,3.0,1.0,1.0,674.0,125.0,1945.0,Monash City Council,-37.84533,145.09897,Southern Metropolitan,5678.0,2018.1
Burwood,10.4,3125.0,3.0,1.0,2.0,772.0,112.0,1960.0,Monash City Council,-37.85628,145.10906,Southern Metropolitan,5678.0,2018.1
Burwood East,14.7,3151.0,3.0,1.0,2.0,365.0,,,Whitehorse City Council,-37.85174,145.14003,Eastern Metropolitan,4048.0,2018.1
Burwood East,14.7,3151.0,4.0,1.0,1.0,645.0,,,Whitehorse City Council,-37.8576,145.14467,Eastern Metropolitan,4048.0,2018.1
Burwood East,14.7,3151.0,4.0,2.0,2.0,466.0,,2003.0,Whitehorse City Council,-37.85275,145.16108,Eastern Metropolitan,4048.0,2018.1
Burwood East,14.7,3151.0,3.0,1.0,2.0,585.0,,1976.0,Whitehorse City Council,-37.85005,145.15652,Eastern Metropolitan,4048.0,2018.1
Burwood East,14.7,3151.0,3.0,2.0,2.0,608.0,162.0,1979.0,Whitehorse City Council,-37.84767,145.15369,Eastern Metropolitan,4048.0,2018.1
Camberwell,7.7,3124.0,4.0,2.0,3.0,616.0,188.0,1930.0,Boroondara City Council,-37.84717,145.09062,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,5.0,2.0,2.0,838.0,295.0,2000.0,Boroondara City Council,-37.83757,145.05572,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,3.0,2.0,3.0,565.0,173.0,1980.0,Boroondara City Council,-37.83972,145.09186,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,7.0,3.0,3.0,654.0,,,Boroondara City Council,-37.84198,145.09534,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,4.0,2.0,4.0,944.0,242.0,1950.0,Boroondara City Council,-37.84593,145.09538,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,4.0,2.0,2.0,701.0,197.0,1930.0,Boroondara City Council,-37.84003,145.0691,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,4.0,2.0,2.0,651.0,,1910.0,Boroondara City Council,-37.82762,145.06115,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0,2018.1
Camberwell,7.7,3124.0,4.0,2.0,2.0,720.0,,,Boroondara City Council,-37.84303,145.09569,Southern Metropolitan,8920.0,2018.1
Campbellfield,16.6,3061.0,,,,,,,Hume City Council,,,Northern Metropolitan,1889.0,2018.1
Campbellfield,16.6,3061.0,,,,,,,Hume City Council,,,Northern Metropolitan,1889.0,2018.1
Canterbury,8.4,3126.0,3.0,1.0,2.0,630.0,,,Boroondara City Council,-37.83367,145.08535,Southern Metropolitan,3265.0,2018.1
Canterbury,8.4,3126.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,3265.0,2018.1
Carlton,1.6,3053.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,6786.0,2018.1
Carlton North,3.5,3054.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,3106.0,2018.1
Carlton North,3.5,3054.0,2.0,1.0,0.0,96.0,80.0,1880.0,Melbourne City Council,-37.788,144.96978,Northern Metropolitan,3106.0,2018.1
Carnegie,10.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,7822.0,2018.1
Carnegie,10.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,7822.0,2018.1
Carrum,31.2,3197.0,5.0,2.0,2.0,446.0,301.0,2014.0,Kingston City Council,-38.07785,145.12707,South-Eastern Metropolitan,1989.0,2018.1
Carrum,31.2,3197.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,1989.0,2018.1
Carrum,31.2,3197.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,1989.0,2018.1
Carrum Downs,34.9,3201.0,4.0,2.0,2.0,670.0,182.0,1991.0,Frankston City Council,-38.11464,145.19301,South-Eastern Metropolitan,8060.0,2018.1
Carrum Downs,34.9,3201.0,3.0,1.0,2.0,615.0,105.0,1970.0,Frankston City Council,-38.11564,145.19023,South-Eastern Metropolitan,8060.0,2018.1
Carrum Downs,34.9,3201.0,3.0,1.0,1.0,416.0,116.0,2003.0,Frankston City Council,-38.09853,145.1876,South-Eastern Metropolitan,8060.0,2018.1
Carrum Downs,34.9,3201.0,3.0,2.0,2.0,509.0,117.0,1998.0,Frankston City Council,-38.09113,145.19244,South-Eastern Metropolitan,8060.0,2018.1
Caulfield North,7.8,3161.0,4.0,1.0,,275.0,133.0,1915.0,Glen Eira City Council,-37.86805,145.02708,Southern Metropolitan,6923.0,2018.1
Caulfield South,8.7,3162.0,3.0,2.0,1.0,297.0,140.0,1950.0,Glen Eira City Council,-37.89524,145.01615,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,2.0,1.0,2.0,320.0,,,Glen Eira City Council,-37.89957,145.01257,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,3.0,2.0,2.0,370.0,,,Glen Eira City Council,-37.89927,145.032,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,2.0,1.0,2.0,347.0,96.0,1943.0,Glen Eira City Council,-37.89762,145.02297,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,3.0,3.0,4.0,959.0,,,Glen Eira City Council,-37.89923,145.03,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,3.0,2.0,2.0,588.0,,1950.0,Glen Eira City Council,-37.89692,145.0258,Southern Metropolitan,5051.0,2018.1
Caulfield South,8.7,3162.0,4.0,2.0,2.0,529.0,164.0,1890.0,Glen Eira City Council,-37.88891,145.015,Southern Metropolitan,5051.0,2018.1
Chadstone,11.7,3148.0,3.0,1.0,2.0,690.0,85.0,1960.0,Monash City Council,-37.87456,145.1027,Southern Metropolitan,3582.0,2018.1
Chadstone,11.7,3148.0,3.0,1.0,1.0,601.0,,,Monash City Council,-37.87986,145.10733,Southern Metropolitan,3582.0,2018.1
Cheltenham,17.9,3192.0,5.0,2.0,3.0,591.0,,,Bayside City Council,-37.9649,145.06202,Southern Metropolitan,9758.0,2018.1
Cheltenham,17.9,3192.0,3.0,2.0,1.0,163.0,144.0,2017.0,Bayside City Council,-37.96066,145.04109,Southern Metropolitan,9758.0,2018.1
Cheltenham,17.9,3192.0,3.0,1.0,2.0,694.0,,,Bayside City Council,-37.96027,145.0442,Southern Metropolitan,9758.0,2018.1
Chirnside Park,27.1,3116.0,3.0,2.0,1.0,875.0,,,Yarra Ranges Shire Council,-37.75369,145.32821,Eastern Victoria,3789.0,2018.1
Clarinda,17.5,3169.0,5.0,3.0,4.0,756.0,,,Kingston City Council,-37.93591,145.10489,South-Eastern Metropolitan,2727.0,2018.1
Clayton South,17.5,3169.0,3.0,1.0,1.0,620.0,,,Kingston City Council,-37.93116,145.11738,South-Eastern Metropolitan,4734.0,2018.1
Clayton South,17.5,3169.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,4734.0,2018.1
Clifton Hill,3.6,3068.0,3.0,3.0,1.0,66.0,,,Yarra City Council,-37.79496,144.99881,Northern Metropolitan,2954.0,2018.1
Clifton Hill,3.6,3068.0,,,,,,,Yarra City Council,,,Northern Metropolitan,2954.0,2018.1
Clifton Hill,3.6,3068.0,,,,,,,Yarra City Council,,,Northern Metropolitan,2954.0,2018.1
Clifton Hill,3.6,3068.0,,,,,,,Yarra City Council,,,Northern Metropolitan,2954.0,2018.1
Clifton Hill,3.6,3068.0,2.0,1.0,,128.0,,1890.0,Yarra City Council,-37.79303,144.99117,Northern Metropolitan,2954.0,2018.1
Coburg,6.7,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,11204.0,2018.1
Coburg,6.7,3058.0,3.0,1.0,1.0,318.0,,,Darebin City Council,-37.75025,144.95088,Northern Metropolitan,11204.0,2018.1
Coburg,6.7,3058.0,2.0,1.0,1.0,236.0,97.0,1900.0,Darebin City Council,-37.73936,144.96454,Northern Metropolitan,11204.0,2018.1
