suburb,rooms,type,price,method,seller_g,date
Moorabbin,3,h,1200000.0,PI,Ray,2017-12-09
Moorabbin,4,h,1250000.0,PI,Buxton,2017-12-09
Moorabbin,3,t,960000.0,SP,Buxton,2017-12-09
Moorabbin,4,t,1100000.0,VB,Buxton,2017-12-09
Moorabbin,1,u,,W,Purplebricks,2017-12-09
Mordialloc,2,u,588000.0,S,Barry,2017-12-09
Mount Waverley,3,h,,PI,Harcourts,2017-12-09
Mount Waverley,3,h,1100000.0,VB,Fletchers,2017-12-09
Mount Waverley,4,h,,PI,Harcourts,2017-12-09
Mount Waverley,4,h,1560000.0,PI,Jellis,2017-12-09
Mount Waverley,4,h,,SS,Harcourts,2017-12-09
Mount Waverley,6,h,,VB,Jellis,2017-12-09
Mount Waverley,3,h,1400000.0,PI,hockingstuart,2017-12-09
Mount Waverley,3,h,,VB,Jellis,2017-12-09
Mount Waverley,4,t,1000000.0,PI,McGrath,2017-12-09
Mount Waverley,4,h,1250000.0,VB,Jellis,2017-12-09
Mount Waverley,5,h,,PI,Harcourts,2017-12-09
Mulgrave,3,u,722000.0,S,Ray,2017-12-09
Mulgrave,4,h,790000.0,VB,Barry,2017-12-09
Mulgrave,4,h,1191000.0,S,Win,2017-12-09
Murrumbeena,3,u,925000.0,S,Woodards,2017-12-09
Murrumbeena,3,h,1440000.0,PI,Jellis,2017-12-09
Murrumbeena,5,h,1700000.0,S,Buxton,2017-12-09
Murrumbeena,4,t,1601000.0,S,Buxton,2017-12-09
Murrumbeena,3,h,,SN,Woodards,2017-12-09
Murrumbeena,3,h,1350000.0,SP,Thomson,2017-12-09
Murrumbeena,3,t,1150000.0,PI,Buxton/Marshall,2017-12-09
Newport,2,u,676000.0,SP,Jas,2017-12-09
Newport,3,h,975000.0,SP,Raine,2017-12-09
Newport,4,h,,PI,Sweeney,2017-12-09
Newport,3,h,,S,Barlow,2017-12-09
Niddrie,3,u,700000.0,PI,Brad,2017-12-09
Niddrie,2,u,650000.0,SP,Barry,2017-12-09
Niddrie,2,u,686500.0,S,Barry,2017-12-09
Niddrie,1,u,360000.0,PI,Biggin,2017-12-09
Niddrie,4,h,1250000.0,S,Barry,2017-12-09
Niddrie,3,h,810000.0,SP,Barry,2017-12-09
Niddrie,3,h,810000.0,SP,Barry,2017-12-09
Noble Park,2,u,447000.0,SP,iSell,2017-12-09
Noble Park,2,u,,S,Barry,2017-12-09
Noble Park,3,h,,W,Barry,2017-12-09
Noble Park,3,h,815000.0,S,Barry,2017-12-09
Noble Park,3,h,,S,Barry,2017-12-09
North Melbourne,2,h,850000.0,VB,Nelson,2017-12-09
Northcote,2,h,975000.0,VB,Nelson,2017-12-09
Northcote,3,h,1090000.0,S,Nelson,2017-12-09
Northcote,3,h,,SS,Woodards,2017-12-09
Northcote,4,h,2280000.0,SP,Jellis,2017-12-09
Northcote,2,u,,PI,McGrath,2017-12-09
Northcote,3,h,1660000.0,S,Jellis,2017-12-09
Northcote,3,h,1870000.0,S,Jellis,2017-12-09
Northcote,4,h,,SP,Jellis,2017-12-09
Northcote,3,h,1350000.0,SA,Jellis,2017-12-09
Nunawading,3,h,1100000.0,S,Barry,2017-12-09
Oak Park,3,h,837500.0,S,Stockdale,2017-12-09
Oak Park,2,u,625000.0,S,Nelson,2017-12-09
Oakleigh,4,h,,S,Woodards,2017-12-09
Oakleigh,2,h,890000.0,SP,Ray,2017-12-09
Oakleigh South,3,h,1030000.0,S,Buxton,2017-12-09
Officer,4,h,563000.0,S,Ray,2017-12-09
Ormond,3,h,1650000.0,PI,Buxton,2017-12-09
Ormond,3,h,1370000.0,PI,Gary,2017-12-09
Pakenham,4,h,571000.0,S,O'Brien,2017-12-09
Pakenham,3,h,480000.0,SP,Just,2017-12-09
Parkdale,3,h,1140000.0,S,Buxton,2017-12-09
Parkdale,3,t,1210000.0,SP,Buxton,2017-12-09
Pascoe Vale,2,h,755000.0,SP,Stockdale,2017-12-09
Pascoe Vale,2,u,496000.0,S,Brad,2017-12-09
Pascoe Vale,2,u,555000.0,SP,Brad,2017-12-09
Pascoe Vale,2,h,1190000.0,S,Brad,2017-12-09
Pascoe Vale,2,h,825500.0,S,Brad,2017-12-09
Pascoe Vale,3,h,1180000.0,S,Nelson,2017-12-09
Pascoe Vale,3,u,740000.0,S,Nelson,2017-12-09
Pascoe Vale,3,h,1110000.0,S,Brad,2017-12-09
Pascoe Vale,3,h,1000000.0,S,Barry,2017-12-09
Plumpton,3,h,605000.0,S,YPA,2017-12-09
Point Cook,3,h,650000.0,S,Ray,2017-12-09
Point Cook,4,h,,PI,Barry,2017-12-09
Point Cook,4,h,655000.0,S,LJ,2017-12-09
Point Cook,4,h,,W,Gunn&Co,2017-12-09
Port Melbourne,4,h,3400000.0,PI,RT,2017-12-09
Port Melbourne,2,h,1200000.0,VB,Greg,2017-12-09
Port Melbourne,2,u,790000.0,S,Marshall,2017-12-09
Port Melbourne,5,h,2725000.0,PI,Marshall,2017-12-09
Port Melbourne,2,u,550000.0,VB,Greg,2017-12-09
Port Melbourne,3,h,,S,Marshall,2017-12-09
Port Melbourne,2,h,1100000.0,S,Cayzer,2017-12-09
Prahran,2,h,,VB,hockingstuart,2017-12-09
Prahran,1,u,405000.0,S,Gary,2017-12-09
Prahran,2,t,,SP,Marshall,2017-12-09
Prahran,2,h,1550000.0,S,Jellis,2017-12-09
Prahran,2,u,613000.0,S,Purplebricks,2017-12-09
Preston,3,h,880000.0,S,McGrath,2017-12-09
Preston,2,h,770000.0,S,Barry,2017-12-09
Preston,4,h,,S,Nelson,2017-12-09
Preston,4,h,1500000.0,SP,McGrath,2017-12-09
Preston,5,h,1420000.0,PI,McGrath,2017-12-09
Preston,2,u,690000.0,S,Nelson,2017-12-09
Preston,3,h,1081000.0,S,RW,2017-12-09
Preston,2,h,780000.0,VB,hockingstuart,2017-12-09
Preston,2,h,960000.0,PI,Barry,2017-12-09
Preston,3,h,1002000.0,PI,Woodards,2017-12-09
Preston,2,h,705000.0,S,Nelson,2017-12-09
Preston,4,h,1000500.0,SP,Nelson,2017-12-09
Preston,3,h,700000.0,PI,Love,2017-12-09
Reservoir,2,h,651000.0,S,Love,2017-12-09
Reservoir,2,h,,SP,Nelson,2017-12-09
Reservoir,2,u,468000.0,S,Ray,2017-12-09
Reservoir,2,h,870000.0,S,hockingstuart,2017-12-09
Reservoir,4,h,885000.0,PI,Nelson,2017-12-09
Reservoir,3,h,980000.0,S,hockingstuart,2017-12-09
Reservoir,4,h,,PI,Ray,2017-12-09
Reservoir,1,u,345500.0,S,Stockdale,2017-12-09
Reservoir,4,h,941000.0,S,hockingstuart,2017-12-09
Reservoir,3,h,835000.0,S,HAR,2017-12-09
Reservoir,2,u,505000.0,SP,Flannagan,2017-12-09
Reservoir,3,h,800000.0,S,Love,2017-12-09
Reservoir,3,h,925000.0,S,Barry,2017-12-09
Reservoir,3,h,770000.0,S,Love,2017-12-09
Reservoir,3,h,,SP,Nelson,2017-12-09
Reservoir,2,u,562690.0,SP,Love,2017-12-09
Reservoir,2,u,335000.0,PI,Barry,2017-12-09
Reservoir,2,u,580000.0,S,Barry,2017-12-09
Reservoir,3,t,678913.0,SP,Barry,2017-12-09
Richmond,1,u,456000.0,S,Biggin,2017-12-09
Richmond,1,u,,PI,Biggin,2017-12-09
Richmond,2,h,,SP,Jellis,2017-12-09
Richmond,3,h,2200000.0,S,Biggin,2017-12-09
Richmond,1,u,,PI,Ray,2017-12-09
Richmond,3,h,1705000.0,S,Biggin,2017-12-09
Richmond,2,h,961000.0,SP,hockingstuart,2017-12-09
Richmond,2,t,900000.0,S,Jellis,2017-12-09
Richmond,1,u,400000.0,PI,hockingstuart,2017-12-09
Richmond,3,t,1190000.0,S,Jellis,2017-12-09
Richmond,3,h,1250000.0,SP,Biggin,2017-12-09
Richmond,1,u,310000.0,S,hockingstuart,2017-12-09
Richmond,1,u,495000.0,S,Biggin,2017-12-09
Richmond,2,h,1360000.0,SP,Jellis,2017-12-09
Richmond,2,u,455000.0,S,hockingstuart,2017-12-09
Richmond,2,u,,S,Jellis,2017-12-09
Richmond,3,h,,PI,Biggin,2017-12-09
Ringwood,3,h,767500.0,S,Noel,2017-12-09
Ringwood,5,h,1230000.0,S,Barry,2017-12-09
Ringwood,3,h,875000.0,S,McGrath,2017-12-09
Ringwood East,3,h,,W,Barry,2017-12-09
Ringwood East,4,h,1675000.0,VB,Fletchers,2017-12-09
Ringwood East,3,h,861000.0,SP,Barry,2017-12-09
Ringwood East,3,h,840000.0,S,Fletchers,2017-12-09
Ringwood East,3,h,875000.0,PI,Harcourts,2017-12-09
Ringwood East,4,h,1006000.0,S,Ray,2017-12-09
Ringwood North,4,h,870000.0,SA,Philip,2017-12-09
Ringwood North,4,h,1080000.0,PI,Philip,2017-12-09
Rosanna,2,u,650000.0,VB,Nelson,2017-12-09
Rowville,4,h,,SN,Stockdale,2017-12-09
Roxburgh Park,3,h,431000.0,S,Ray,2017-12-09
Roxburgh Park,3,h,575000.0,S,Barry,2017-12-09
Sandringham,3,h,1800000.0,VB,Hodges,2017-12-09
Sandringham,3,h,1761000.0,S,Buxton,2017-12-09
Sandringham,4,h,1900000.0,SP,Buxton,2017-12-09
Sandringham,4,h,2200000.0,S,Buxton,2017-12-09
Sandringham,4,h,,S,Marshall,2017-12-09
Sandringham,2,u,750000.0,PI,Buxton,2017-12-09
Sandringham,3,h,1940000.0,S,Hodges,2017-12-09
Seaford,3,h,650000.0,VB,Property,2017-12-09
Seaford,3,h,850000.0,S,hockingstuart/hockingstuart,2017-12-09
Skye,3,h,520000.0,SP,Harcourts,2017-12-09
South Melbourne,2,u,1272000.0,S,Greg,2017-12-09
South Melbourne,2,u,900000.0,PI,Buxton,2017-12-09
South Melbourne,2,h,,VB,Greg,2017-12-09
South Melbourne,3,h,,S,Marshall,2017-12-09
South Melbourne,4,h,,S,Greg,2017-12-09
South Melbourne,3,h,1071000.0,S,Greg,2017-12-09
South Melbourne,2,h,1200000.0,S,WHITEFOX,2017-12-09
South Morang,3,h,,PI,Barry,2017-12-09
South Morang,4,h,870000.0,PI,Morrison,2017-12-09
South Morang,3,h,555000.0,S,HAR,2017-12-09
South Morang,4,h,621000.0,S,Stockdale,2017-12-09
South Morang,3,h,612000.0,S,HAR,2017-12-09
South Yarra,3,h,,PI,Kay,2017-12-09
South Yarra,1,u,407800.0,S,hockingstuart,2017-12-09
South Yarra,3,h,,PI,hockingstuart,2017-12-09
South Yarra,1,u,425000.0,S,RT,2017-12-09
Southbank,3,h,,VB,Greg,2017-12-09
Spotswood,3,u,882000.0,SP,McGrath,2017-12-09
Springvale,4,h,,PI,Paul,2017-12-09
Springvale South,3,h,,S,Barry,2017-12-09
St Albans,2,h,642000.0,S,Barry,2017-12-09
St Albans,3,h,477500.0,SA,Barry,2017-12-09
St Albans,3,h,,PI,Barry,2017-12-09
St Albans,3,h,650000.0,SP,Ray,2017-12-09
St Albans,4,h,660000.0,S,Purplebricks,2017-12-09
St Albans,5,h,620000.0,S,Bells,2017-12-09
St Albans,4,h,620000.0,S,Barry,2017-12-09
St Albans,3,h,695000.0,SP,YPA,2017-12-09
St Kilda,2,u,460000.0,VB,Buxton,2017-12-09
St Kilda,3,h,961000.0,PI,Gary,2017-12-09
St Kilda,3,u,670000.0,S,Buxton,2017-12-09
St Kilda,1,u,400000.0,PI,Wilson,2017-12-09
St Kilda,1,u,400000.0,PI,Wilson,2017-12-09
St Kilda,1,u,465000.0,SP,Biggin,2017-12-09
St Kilda,1,u,768000.0,S,Marshall,2017-12-09
St Kilda,2,u,580000.0,VB,R&H,2017-12-09
St Kilda,2,u,630000.0,S,Gary,2017-12-09
St Kilda,1,u,491000.0,S,Wilson,2017-12-09
St Kilda,2,u,735000.0,PI,Wilson,2017-12-09
Strathmore,3,h,1400000.0,S,Nelson,2017-12-09
Strathmore Heights,3,t,800000.0,VB,Nelson,2017-12-09
Sunbury,5,h,675000.0,S,Barry,2017-12-09
Sunbury,2,h,367000.0,SP,L,2017-12-09
Sunbury,4,h,565000.0,S,Hayeswinckle,2017-12-09
Sunbury,3,h,453000.0,SP,YPA,2017-12-09
Sunbury,3,h,480000.0,S,Barry,2017-12-09
Sunbury,4,h,,VB,L,2017-12-09
Sunbury,3,h,700000.0,S,Leeburn,2017-12-09
Sunbury,3,h,465000.0,SP,Raine,2017-12-09
Sunshine,3,h,772500.0,S,Douglas,2017-12-09
Sunshine,2,h,760000.0,S,Barry,2017-12-09
Sunshine,3,h,975000.0,PI,Jas,2017-12-09
Sunshine,2,u,537000.0,PI,Jas,2017-12-09
Sunshine North,3,h,705000.0,SP,Barry,2017-12-09
Sunshine North,3,u,560000.0,S,S&L,2017-12-09
Sunshine North,2,h,722000.0,S,Barry,2017-12-09
Sunshine West,4,h,,PI,Ray,2017-12-09
Sunshine West,3,h,720000.0,PI,Jas,2017-12-09
Sunshine West,4,h,790000.0,S,Brad,2017-12-09
Sunshine West,3,h,640000.0,PI,Barry,2017-12-09
Surrey Hills,4,t,,SP,Jellis,2017-12-09
Surrey Hills,5,h,,S,Marshall,2017-12-09
Surrey Hills,2,u,682500.0,S,Ross,2017-12-09
Surrey Hills,4,h,,S,Marshall,2017-12-09
Surrey Hills,2,u,771000.0,S,Jellis,2017-12-09
Sydenham,4,h,,W,Prof.,2017-12-09
Sydenham,3,u,480000.0,SP,FN,2017-12-09
Sydenham,4,h,705000.0,S,Barry,2017-12-09
Tarneit,4,h,,PI,S&L,2017-12-09
Tarneit,3,h,528000.0,SP,CarlinSmith,2017-12-09
Tarneit,4,h,,W,S&L,2017-12-09
Taylors Hill,4,h,621000.0,PI,O'Brien,2017-12-09
Taylors Lakes,3,h,760000.0,S,Nelson,2017-12-09
Taylors Lakes,4,h,836000.0,S,Barry,2017-12-09
Taylors Lakes,5,h,725000.0,S,Barry,2017-12-09
Taylors Lakes,4,h,681500.0,S,Prof.,2017-12-09
Taylors Lakes,4,h,700000.0,PI,Barry,2017-12-09
Templestowe,4,h,,S,Fletchers,2017-12-09
Templestowe,4,h,,PN,Barry,2017-12-09
Templestowe,5,h,1551000.0,SP,Barry,2017-12-09
Templestowe,3,t,1100000.0,VB,Fletchers,2017-12-09
Templestowe,3,h,,W,Upside,2017-12-09
Templestowe,4,h,1155000.0,S,Barry,2017-12-09
Templestowe,3,h,1550000.0,S,hockingstuart,2017-12-09
Templestowe,5,h,1950000.0,PI,Noel,2017-12-09
Templestowe Lower,4,h,1050000.0,VB,Fletchers,2017-12-09
Thomastown,3,h,657000.0,S,Ray,2017-12-09
Thomastown,2,u,,PI,hockingstuart,2017-12-09
Thomastown,4,h,645000.0,S,HAR,2017-12-09
Thomastown,3,h,740500.0,S,HAR,2017-12-09
Thornbury,2,u,,PI,hockingstuart,2017-12-09
Thornbury,2,h,1250000.0,S,Jellis,2017-12-09
Thornbury,2,h,1234500.0,S,Darren,2017-12-09
Thornbury,1,u,374060.0,SP,Harcourts,2017-12-09
Thornbury,2,u,,SP,Love,2017-12-09
Thornbury,2,h,665000.0,SP,McGrath,2017-12-09
Thornbury,3,h,1211000.0,S,Woodards,2017-12-09
Thornbury,2,u,705000.0,S,Woodards,2017-12-09
Thornbury,1,u,280000.0,VB,Nelson,2017-12-09
Toorak,4,h,4111000.0,S,RT,2017-12-09
Toorak,3,u,841000.0,S,Jellis,2017-12-09
Toorak,2,u,867000.0,S,hockingstuart,2017-12-09
Tullamarine,2,u,360000.0,PI,Jason,2017-12-09
Tullamarine,3,h,700500.0,S,Jason,2017-12-09
Vermont,4,h,1160000.0,VB,Barry,2017-12-09
Vermont,3,h,903000.0,S,Fletchers,2017-12-09
Vermont,4,h,1595000.0,S,Harcourts,2017-12-09
Vermont South,4,h,1088000.0,S,Ray,2017-12-09
Viewbank,3,h,1060000.0,S,Miles,2017-12-09
Wantirna,3,h,812000.0,S,hockingstuart,2017-12-09
Wantirna South,3,h,940000.0,S,Ray,2017-12-09
Wantirna South,4,h,1050000.0,SP,Barry,2017-12-09
Watsonia,3,h,,VB,Darren,2017-12-09
Watsonia,3,h,850000.0,VB,Darren,2017-12-09
Werribee,3,h,570000.0,S,hockingstuart,2017-12-09
Werribee,4,h,,SP,Ray,2017-12-09
Werribee,4,h,620000.0,SP,Barry,2017-12-09
Werribee,3,h,480000.0,S,Greg,2017-12-09
Werribee,3,h,500000.0,SP,YPA,2017-12-09
Werribee,3,h,525000.0,S,PRDNationwide,2017-12-09
Werribee,3,h,627500.0,S,Barry,2017-12-09
Werribee,4,h,880000.0,S,Ray,2017-12-09
Werribee,4,h,460000.0,S,Barry,2017-12-09
West Footscray,2,u,355000.0,S,Sweeney,2017-12-09
West Footscray,3,h,1062000.0,S,Jas,2017-12-09
West Footscray,3,h,870000.0,PI,Burnham,2017-12-09
West Footscray,3,h,940000.0,VB,hockingstuart,2017-12-09
West Footscray,3,h,930000.0,PI,Jas,2017-12-09
West Footscray,3,h,857500.0,S,Sweeney,2017-12-09
Westmeadows,4,h,610000.0,S,YPA,2017-12-09
Wheelers Hill,4,h,1370000.0,S,hockingstuart,2017-12-09
Wheelers Hill,4,h,1130000.0,S,Barry,2017-12-09
Whittlesea,3,h,410000.0,S,Mason,2017-12-09
Whittlesea,4,h,505000.0,S,HAR,2017-12-09
Williamstown,5,h,1630000.0,SP,Williams,2017-12-09
Williamstown,3,h,,S,Greg,2017-12-09
Williamstown,3,h,,SP,Compton,2017-12-09
Williamstown,3,h,1525000.0,PI,Sweeney,2017-12-09
Williamstown,3,h,1285000.0,S,Sweeney,2017-12-09
Williamstown,3,h,2065000.0,S,Greg,2017-12-09
Williamstown North,5,h,1615000.0,S,Williams,2017-12-09
Windsor,4,u,1610000.0,S,Buxton,2017-12-09
Windsor,2,u,610000.0,S,Beller,2017-12-09
Wollert,4,h,,PI,HAR,2017-12-09
Wollert,4,h,609000.0,S,HAR,2017-12-09
Wollert,4,u,,PI,HAR,2017-12-09
Wollert,4,h,,SP,Love,2017-12-09
Wollert,3,h,780000.0,S,Iconek,2017-12-09
Wollert,3,h,540000.0,PI,Iconek,2017-12-09
Wollert,3,t,391000.0,S,Ray,2017-12-09
Wollert,3,h,581000.0,S,Iconek,2017-12-09
Wollert,4,h,615000.0,S,HAR,2017-12-09
Wyndham Vale,4,h,632000.0,S,YPA,2017-12-09
Wyndham Vale,3,h,,PI,Benlor,2017-12-09
Wyndham Vale,3,h,425000.0,S,YPA,2017-12-09
Wyndham Vale,3,h,400000.0,S,hockingstuart,2017-12-09
Wyndham Vale,3,h,420000.0,VB,hockingstuart,2017-12-09
Wyndham Vale,3,h,415000.0,S,LJ,2017-12-09
Wyndham Vale,3,h,600000.0,SP,hockingstuart,2017-12-09
Yarraville,3,h,1160000.0,SP,Jas,2017-12-09
Yarraville,2,h,870000.0,PI,Sweeney,2017-12-09
Alphington,2,h,765000.0,S,Nelson,2018-02-03
Ardeer,3,h,630000.0,SP,Barry,2018-02-03
Ashwood,2,h,,S,Buxton,2018-02-03
Aspendale Gardens,4,h,1000000.0,PI,Ray,2018-02-03
Attwood,4,h,578000.0,S,Stockdale,2018-02-03
Avondale Heights,3,h,730000.0,S,Moonee,2018-02-03
Bentleigh East,2,h,,S,Buxton,2018-02-03
Berwick,4,h,,PI,Barry,2018-02-03
Blackburn South,5,h,1225000.0,VB,Fletchers,2018-02-03
Boronia,4,h,780000.0,S,Noel,2018-02-03
Bundoora,4,h,830000.0,S,Barry,2018-02-03
Bundoora,2,u,536000.0,S,Ray,2018-02-03
Burwood,3,h,,PN,LLC,2018-02-03
Burwood East,3,u,825000.0,S,McGrath,2018-02-03
Caroline Springs,5,h,680000.0,VB,Barry,2018-02-03
Caroline Springs,3,h,450000.0,S,Prof.,2018-02-03
Cheltenham,3,t,925000.0,S,O'Brien,2018-02-03
Cheltenham,4,h,1410000.0,SP,Buxton,2018-02-03
Cheltenham,4,h,1280000.0,S,O'Brien,2018-02-03
Clayton South,3,h,770000.0,S,Harcourts,2018-02-03
Craigieburn,4,h,695000.0,S,Barry,2018-02-03
Craigieburn,3,h,560000.0,SP,LJ,2018-02-03
Craigieburn,3,h,360000.0,S,Stockdale,2018-02-03
Craigieburn,4,h,511500.0,S,Raine,2018-02-03
Craigieburn,4,h,710500.0,S,Ray,2018-02-03
Croydon,4,h,,PI,Philip,2018-02-03
Croydon,3,h,,S,Fletchers,2018-02-03
Croydon,4,h,1060000.0,SP,McGrath,2018-02-03
Croydon,3,h,845000.0,S,McGrath,2018-02-03
Dandenong,3,h,,PI,Hall,2018-02-03
Deer Park,3,h,,PI,RW,2018-02-03
Deer Park,3,h,490000.0,PI,FN,2018-02-03
Doreen,4,h,,SP,HAR,2018-02-03
Doreen,3,h,477000.0,SP,HAR,2018-02-03
Doveton,2,h,,PN,REMAX,2018-02-03
Eltham,3,h,875000.0,SP,Buckingham,2018-02-03
Emerald,1,h,462000.0,S,Eview,2018-02-03
Epping,3,h,,PI,Stockdale,2018-02-03
Fawkner,3,h,876000.0,S,Brad,2018-02-03
Ferntree Gully,4,h,845000.0,S,Schroeder,2018-02-03
Ferntree Gully,2,u,597000.0,S,Noel,2018-02-03
Ferny Creek,3,h,690000.0,S,FN,2018-02-03
Footscray,2,h,800000.0,PI,hockingstuart/Sweeney,2018-02-03
Forest Hill,3,h,880000.0,S,Ray,2018-02-03
Forest Hill,4,h,1120000.0,SP,Harcourts,2018-02-03
Frankston,3,h,697250.0,S,Ash,2018-02-03
Frankston,3,h,561000.0,S,O'Brien,2018-02-03
Frankston,4,h,810000.0,PI,Aquire,2018-02-03
Frankston,5,h,580000.0,S,O'Brien,2018-02-03
Glen Waverley,3,h,1130000.0,PI,Harcourts,2018-02-03
Glenroy,2,h,685000.0,S,Eview,2018-02-03
Glenroy,3,h,645000.0,S,RW,2018-02-03
Greenvale,4,h,,PI,LJ,2018-02-03
Hawthorn East,2,h,575000.0,S,Harcourts,2018-02-03
Heathmont,4,h,1175000.0,VB,Purplebricks,2018-02-03
Heidelberg Heights,3,h,865000.0,S,Ray,2018-02-03
Highett,3,h,,PI,Ray,2018-02-03
Highett,3,h,1410000.0,S,Buxton,2018-02-03
Hoppers Crossing,5,h,,SN,Benlor,2018-02-03
Hoppers Crossing,4,h,,PI,Gold,2018-02-03
Hoppers Crossing,4,h,680000.0,S,Benlor,2018-02-03
Hoppers Crossing,3,h,,SP,Benlor,2018-02-03
Kensington,3,h,,SP,Rendina,2018-02-03
Kingsbury,4,h,720000.0,S,Ray,2018-02-03
Knoxfield,3,h,,SP,Hill,2018-02-03
Lilydale,3,h,650000.0,SP,Max,2018-02-03
Meadow Heights,7,h,786500.0,S,Raine,2018-02-03
Melbourne,1,u,445000.0,SP,Harcourts,2018-02-03
Melton,4,h,413000.0,S,hockingstuart,2018-02-03
Melton South,4,h,410000.0,S,hockingstuart,2018-02-03
Melton South,3,h,417500.0,S,hockingstuart,2018-02-03
Melton South,3,h,,PI,PRDNationwide,2018-02-03
Melton West,3,h,,PI,Ryder,2018-02-03
Mentone,3,h,1120000.0,S,Thomson,2018-02-03
Mentone,3,h,1462000.0,S,O'Brien,2018-02-03
Mernda,5,h,676000.0,S,Stockdale,2018-02-03
Mill Park,3,h,592000.0,S,Ray,2018-02-03
Mill Park,4,h,,PI,HAR,2018-02-03
Mill Park,3,h,635000.0,S,HAR,2018-02-03
Moorabbin,3,h,,PI,Buxton,2018-02-03
Moorabbin,2,u,672000.0,S,O'Brien,2018-02-03
Mulgrave,4,h,,SP,Biggin,2018-02-03
Narre Warren,4,h,,PI,Barry,2018-02-03
Newport,1,h,340000.0,SP,hockingstuart,2018-02-03
North Melbourne,2,t,880000.0,S,Rendina,2018-02-03
Oakleigh,4,h,1455000.0,S,Buxton,2018-02-03
Parkdale,4,h,1451000.0,S,O'Brien,2018-02-03
Point Cook,2,t,411000.0,S,LJ,2018-02-03
Point Cook,4,h,,PN,FN,2018-02-03
Point Cook,3,h,587500.0,S,LJ,2018-02-03
Point Cook,3,h,750000.0,S,Point,2018-02-03
Point Cook,3,h,675000.0,S,Reliance,2018-02-03
Point Cook,4,h,692000.0,S,Reliance,2018-02-03
Preston,4,h,,PI,Ray,2018-02-03
Reservoir,2,u,525500.0,SP,Ray,2018-02-03
Ringwood East,3,u,656000.0,S,Ray,2018-02-03
Rowville,4,h,930000.0,S,Noel,2018-02-03
Roxburgh Park,3,h,525000.0,S,Raine,2018-02-03
Sandringham,3,u,870000.0,VB,Buxton,2018-02-03
Seaford,3,h,606000.0,S,O'Brien,2018-02-03
Seddon,2,h,807500.0,SP,Sweeney,2018-02-03
South Morang,4,h,670000.0,S,Ray,2018-02-03
Southbank,3,u,801000.0,S,MICM,2018-02-03
Southbank,2,u,530000.0,S,MICM,2018-02-03
Springvale South,4,h,,PI,iSell,2018-02-03
St Albans,3,h,675000.0,S,hockingstuart,2018-02-03
St Albans,2,u,400000.0,PI,People,2018-02-03
Tarneit,2,h,,PN,Greg,2018-02-03
Thornbury,2,t,830000.0,S,Nelson,2018-02-03
Vermont South,5,h,,PI,Noel,2018-02-03
Werribee,3,u,437500.0,S,hockingstuart,2018-02-03
Werribee,3,h,900000.0,SA,Barry,2018-02-03
Werribee,2,h,,PN,FN,2018-02-03
Werribee,3,h,,SP,Benlor,2018-02-03
West Footscray,2,t,623000.0,S,hockingstuart,2018-02-03
Yarraville,2,h,755000.0,S,hockingstuart/Biggin,2018-02-03
Yarraville,3,h,,SP,Biggin,2018-02-03
Abbotsford,1,u,420000.0,VB,Biggin,2018-02-10
Aberfeldie,4,h,1710000.0,PI,Jellis,2018-02-10
Airport West,3,h,693000.0,S,Nelson,2018-02-10
Albert Park,2,u,780000.0,VB,Greg,2018-02-10
Albion,3,h,812000.0,S,RW,2018-02-10
Altona,3,h,970000.0,S,Williams,2018-02-10
Altona Meadows,4,h,840000.0,SP,Sweeney,2018-02-10
Altona Meadows,3,h,808000.0,S,hockingstuart,2018-02-10
Altona Meadows,2,h,545000.0,S,Barry,2018-02-10
Altona North,3,h,870000.0,S,hockingstuart,2018-02-10
Altona North,3,t,671000.0,S,Village,2018-02-10
Ardeer,3,h,726500.0,S,Barry,2018-02-10
Ardeer,3,h,495000.0,PI,Nguyen,2018-02-10
Armadale,2,u,490000.0,S,Woodards,2018-02-10
Ascot Vale,3,t,950000.0,S,Nelson,2018-02-10
Ascot Vale,3,u,520000.0,VB,Nelson,2018-02-10
Ascot Vale,4,t,1075000.0,S,Nelson,2018-02-10
Ascot Vale,2,t,640000.0,VB,Nelson,2018-02-10
Ashburton,5,h,1950000.0,S,Fletchers,2018-02-10
Balaclava,1,u,349000.0,S,Marshall,2018-02-10
Balwyn,3,u,1150000.0,VB,Jellis,2018-02-10
Balwyn North,2,u,745000.0,S,Purplebricks,2018-02-10
Balwyn North,3,h,,S,Nelson,2018-02-10
Balwyn North,2,h,1800000.0,VB,Fletchers,2018-02-10
Bayswater,3,h,813000.0,S,Barry,2018-02-10
Bayswater North,2,u,526000.0,S,McGrath,2018-02-10
Beaumaris,3,h,1291000.0,S,Buxton,2018-02-10
Beaumaris,2,u,766000.0,S,Barry,2018-02-10
Beaumaris,5,h,,S,RT,2018-02-10
Bentleigh,1,u,410000.0,SP,Buxton,2018-02-10
Bentleigh,2,h,1400000.0,S,Buxton,2018-02-10
Bentleigh East,2,h,700000.0,VB,Buxton,2018-02-10
Bentleigh East,4,h,1751000.0,S,Buxton,2018-02-10
Bentleigh East,4,t,971000.0,S,Buxton,2018-02-10
Bentleigh East,3,h,1200000.0,VB,Buxton,2018-02-10
Bentleigh East,4,h,1210000.0,VB,Buxton,2018-02-10
Bentleigh East,4,t,1500000.0,VB,Buxton,2018-02-10
Bentleigh East,2,h,1186000.0,S,Jellis,2018-02-10
